timestamp,Global_active_power,Global_reactive_power,Voltage,Global_intensity
1166444100,3.36,0.098,234.33,14.2
1166444160,3.432,0.05,233.87,14.8
1166444220,4.516,0.0,232.91,19.4
1166444280,3.7,0.057999999999999996,233.87,16.0
1166444340,3.8360000000000003,0.076,234.13,16.6
1166444400,4.114,0.07400000000000001,233.16,17.8
1166444460,3.386,0.05,232.32,14.6
1166444520,3.324,0.0,234.42,14.2
1166444580,3.28,0.057999999999999996,234.07,14.0
1166444640,3.312,0.055999999999999994,235.38,14.0
1166444700,3.304,0.057999999999999996,234.85,14.0
1166444760,3.292,0.06,234.36,14.0
1166444820,3.2680000000000002,0.06,233.32,14.0
1166444880,3.282,0.057999999999999996,234.22,14.0
1166444940,3.264,0.057999999999999996,233.86,14.0
1166445000,3.2039999999999997,0.055999999999999994,233.57,13.6
1166445060,2.9560000000000004,0.055999999999999994,233.64,12.8
1166445120,2.674,0.0,235.27,11.4
1166445180,2.786,0.0,236.82,11.8
1166445240,2.892,0.0,235.79,12.2
1166445300,2.958,0.0,235.59,12.6
1166445360,3.4539999999999997,0.062,232.88,14.8
1166445420,3.4139999999999997,0.07,232.06,14.8
1166445480,3.81,0.054000000000000006,232.02,16.4
1166445540,3.612,0.054000000000000006,232.36,15.6
1166445600,3.406,0.0,231.84,14.6
1166445660,3.342,0.128,232.04,14.4
1166445720,3.418,0.122,231.19,14.8
1166445780,3.43,0.128,233.0,14.8
1166445840,3.3819999999999997,0.142,235.37,14.4
1166445900,3.38,0.142,235.43,14.4
1166445960,3.3739999999999997,0.14,235.18,14.4
1166446020,3.418,0.14800000000000002,235.52,14.6
1166446080,3.3480000000000003,0.15,234.54,14.2
1166446140,3.4160000000000004,0.15,234.01,14.6
1166446200,3.398,0.146,232.68,14.6
1166446260,3.3939999999999997,0.078,234.61,14.6
1166446320,3.392,0.055999999999999994,235.19,14.4
1166446380,3.3139999999999996,0.052000000000000005,235.14,14.2
1166446440,3.312,0.064,235.65,14.2
1166446500,3.302,0.068,235.24,14.0
1166446560,3.29,0.07,234.4,14.0
1166446620,3.264,0.07200000000000001,233.18,14.0
1166446680,3.602,0.0,232.62,15.6
1166446740,3.264,0.076,233.28,14.0
1166446800,3.2739999999999996,0.076,233.67,14.0
1166446860,3.27,0.078,233.54,14.0
1166446920,3.298,0.07400000000000001,234.89,14.0
1166446980,3.3160000000000003,0.07200000000000001,235.82,14.2
1166447040,3.306,0.07400000000000001,235.15,14.2
1166447100,3.298,0.076,234.93,14.0
1166447160,3.2880000000000003,0.078,234.56,14.0
1166447220,3.282,0.078,234.28,14.0
1166447280,3.286,0.078,234.58,14.0
1166447340,3.284,0.08,234.34,14.0
1166447400,3.292,0.08199999999999999,234.08,14.2
1166447460,3.32,0.08,235.35,14.2
1166447520,3.3360000000000003,0.076,236.18,14.2
1166447580,2.464,0.07,236.0,10.6
1166447640,2.298,0.07,236.01,9.8
1166447700,2.302,0.07,236.67,9.8
1166447760,2.4,0.0,237.72,10.2
1166447820,2.386,0.057999999999999996,237.51,10.2
1166447880,1.9580000000000002,0.062,238.21,8.4
1166447940,1.9580000000000002,0.08199999999999999,238.44,8.4
1166448000,2.022,0.14400000000000002,239.11,8.6
1166448060,2.044,0.18600000000000003,239.41,8.6
1166448120,2.0380000000000003,0.182,238.59,8.8
1166448180,2.03,0.182,238.12,8.6
1166448240,2.024,0.17800000000000002,237.68,8.6
1166448300,2.046,0.18600000000000003,238.96,8.8
1166448360,2.024,0.17800000000000002,237.44,8.6
1166448420,2.006,0.174,236.2,8.6
1166448480,2.006,0.174,236.28,8.6
1166448540,2.0,0.172,235.8,8.6
1166448600,1.974,0.07200000000000001,235.79,8.6
1166448660,1.868,0.052000000000000005,236.61,8.0
1166448720,1.8359999999999999,0.054000000000000006,236.22,8.0
1166448780,1.8419999999999999,0.05,236.86,8.0
1166448840,1.854,0.048,238.07,8.0
1166448900,1.8659999999999999,0.0,239.07,8.0
1166448960,1.87,0.046,239.44,8.0
1166449020,1.868,0.046,239.37,8.0
1166449080,1.8619999999999999,0.046,238.93,8.0
1166449140,1.85,0.05,237.99,8.0
1166449200,1.86,0.046,238.27,8.0
1166449260,1.952,0.05,238.12,8.4
1166449320,1.7819999999999998,0.0,237.82,7.6
1166449380,1.6440000000000001,0.0,237.6,7.0
1166449440,1.652,0.0,238.65,7.0
1166449500,1.6540000000000001,0.0,239.24,7.0
1166449560,1.6640000000000001,0.0,240.08,7.0
1166449620,1.6580000000000001,0.0,239.28,7.0
1166449680,1.6540000000000001,0.0,238.92,7.0
1166449740,1.6640000000000001,0.0,239.68,7.0
1166449800,1.6680000000000001,0.0,240.45,7.0
1166449860,1.6580000000000001,0.054000000000000006,241.24,6.8
1166449920,1.6640000000000001,0.055999999999999994,240.81,6.8
1166449980,1.506,0.055999999999999994,240.53,6.2
1166450040,1.4880000000000002,0.046,240.28,6.2
1166450100,1.504,0.076,240.01,6.2
1166450160,1.504,0.07400000000000001,239.73,6.2
1166450220,1.49,0.07,239.05,6.2
1166450280,1.49,0.07200000000000001,239.17,6.2
1166450340,1.482,0.07,238.65,6.2
1166450400,1.556,0.16,237.72,6.6
1166450460,1.5419999999999998,0.166,237.52,6.6
1166450520,1.534,0.168,237.6,6.4
1166450580,1.48,0.168,237.42,6.2
1166450640,1.486,0.17,237.95,6.2
1166450700,1.4880000000000002,0.174,238.72,6.2
1166450760,1.492,0.188,238.51,6.4
1166450820,1.482,0.17800000000000002,238.46,6.2
1166450880,1.452,0.136,239.25,6.0
1166450940,1.3780000000000001,0.0,239.88,5.8
1166451000,1.334,0.048,240.13,5.6
1166451060,1.3319999999999999,0.048,239.84,5.6
1166451120,1.37,0.0,238.98,5.8
1166451180,1.406,0.066,238.87,5.8
1166451240,1.396,0.068,239.02,5.8
1166451300,1.39,0.062,238.05,5.8
1166451360,1.396,0.064,238.33,5.8
1166451420,1.4080000000000001,0.07,239.9,5.8
1166451480,1.4040000000000001,0.068,239.61,5.8
1166451540,1.4,0.066,239.05,5.8
1166451600,1.412,0.066,238.9,6.0
1166451660,1.42,0.07,240.05,6.0
1166451720,1.4080000000000001,0.07400000000000001,240.96,5.8
1166451780,1.4140000000000001,0.078,241.95,5.8
1166451840,1.412,0.076,241.7,5.8
1166451900,1.4180000000000001,0.076,241.71,5.8
1166451960,1.4280000000000002,0.076,241.98,6.0
1166452020,1.4240000000000002,0.078,242.49,5.8
1166452080,1.416,0.078,242.28,5.8
1166452140,1.4040000000000001,0.076,241.47,5.8
1166452200,1.4040000000000001,0.078,242.24,5.8
1166452260,1.396,0.07400000000000001,241.05,5.8
1166452320,1.4580000000000002,0.182,240.48,6.2
1166452380,1.5019999999999998,0.204,240.26,6.2
1166452440,1.4980000000000002,0.204,240.42,6.2
1166452500,1.5019999999999998,0.20800000000000002,241.14,6.2
1166452560,1.496,0.21,241.25,6.2
1166452620,1.3840000000000001,0.10400000000000001,242.72,5.6
1166452680,1.376,0.094,242.5,5.6
1166452740,1.374,0.094,242.51,5.6
1166452800,1.4480000000000002,0.17,242.58,6.0
1166452860,1.45,0.20199999999999999,242.4,6.0
1166452920,1.42,0.22399999999999998,242.12,5.8
1166452980,1.412,0.22,241.54,5.8
1166453040,1.48,0.218,241.15,6.2
1166453100,2.51,0.342,239.64,11.0
1166453160,3.088,0.242,239.28,12.8
1166453220,2.73,0.21,240.0,12.0
1166453280,3.332,0.192,239.33,13.8
1166453340,2.556,0.14400000000000002,240.21,11.6
1166453400,2.65,0.0,240.77,11.0
1166453460,2.65,0.0,240.34,11.0
1166453520,2.602,0.0,239.63,10.8
1166453580,2.536,0.0,240.08,10.4
1166453640,2.516,0.0,239.66,10.4
1166453700,2.546,0.046,240.42,10.6
1166453760,2.526,0.0,239.99,10.4
1166453820,2.536,0.0,240.05,10.4
1166453880,2.5340000000000003,0.0,240.59,10.4
1166453940,2.5340000000000003,0.0,240.04,10.4
1166454000,2.502,0.0,239.2,10.4
1166454060,2.498,0.0,238.25,10.4
1166454120,1.604,0.0,239.81,7.0
1166454180,2.062,0.0,238.97,8.8
1166454240,2.488,0.0,238.35,10.4
1166454300,2.062,0.048,240.18,8.8
1166454360,1.636,0.0,241.77,7.0
1166454420,2.5540000000000003,0.048,241.25,10.6
1166454480,2.024,0.064,242.03,8.6
1166454540,1.6059999999999999,0.096,242.66,6.8
1166454600,2.596,0.18,241.45,10.8
1166454660,2.03,0.23,242.79,8.8
1166454720,1.818,0.22,243.75,7.8
1166454780,2.628,0.226,243.06,10.8
1166454840,1.696,0.212,242.39,7.4
1166454900,2.112,0.218,241.31,9.0
1166454960,2.556,0.19,239.91,10.6
1166455020,1.53,0.226,241.9,6.6
1166455080,2.2840000000000003,0.20800000000000002,242.35,9.6
1166455140,2.2640000000000002,0.218,241.84,9.6
1166455200,1.5919999999999999,0.266,242.94,6.8
1166455260,2.7,0.33,243.33,11.0
1166455320,1.9,0.32799999999999996,243.8,8.2
1166455380,2.102,0.33799999999999997,243.57,9.0
1166455440,2.3680000000000003,0.21600000000000003,242.01,10.0
1166455500,1.3659999999999999,0.156,241.85,5.8
1166455560,2.522,0.134,241.95,10.4
1166455620,1.77,0.162,243.93,7.6
1166455680,1.926,0.15,243.73,8.2
1166455740,2.346,0.134,241.97,9.8
1166455800,1.254,0.05,243.63,5.0
1166455860,2.4659999999999997,0.0,243.05,10.0
1166455920,1.3519999999999999,0.0,243.88,6.0
1166455980,2.0140000000000002,0.048,243.22,8.6
1166456040,1.932,0.0,242.92,8.8
1166456100,1.52,0.054000000000000006,243.98,6.6
1166456160,1.8119999999999998,0.0,243.62,8.4
1166456220,2.182,0.0,242.98,9.2
1166456280,1.146,0.0,244.26,5.2
1166456340,2.472,0.0,242.84,10.0
1166456400,1.296,0.0,244.2,6.0
1166456460,2.006,0.0,243.5,8.6
1166456520,0.5579999999999999,0.054000000000000006,245.09,3.0
1166456580,0.46399999999999997,0.068,244.92,1.8
1166456640,0.43200000000000005,0.054000000000000006,244.37,1.8
1166456700,0.462,0.064,244.48,1.8
1166456760,0.43,0.054000000000000006,244.43,1.8
1166456820,0.46,0.062,244.16,1.8
1166456880,0.534,0.172,244.55,2.4
1166456940,0.57,0.20600000000000002,244.91,2.4
1166457000,0.428,0.2,245.12,2.0
1166457060,0.442,0.266,245.21,2.0
1166457120,0.442,0.266,244.93,2.0
1166457180,0.44799999999999995,0.262,244.19,2.2
1166457240,0.426,0.25,242.79,2.0
1166457300,0.44,0.24600000000000002,241.45,2.0
1166457360,0.42,0.242,241.32,2.0
1166457420,0.436,0.244,240.86,2.0
1166457480,0.41600000000000004,0.242,241.13,2.0
1166457540,0.434,0.248,241.27,2.0
1166457600,0.414,0.242,241.19,2.0
1166457660,0.504,0.326,241.5,2.6
1166457720,0.408,0.23399999999999999,241.77,2.0
1166457780,0.41600000000000004,0.22399999999999998,242.35,2.0
1166457840,0.39399999999999996,0.214,241.84,1.8
1166457900,0.41,0.22,241.96,2.0
1166457960,0.39,0.218,242.6,1.8
1166458020,0.408,0.222,242.7,2.0
1166458080,0.38799999999999996,0.218,242.72,1.8
1166458140,0.406,0.226,243.45,2.0
1166458200,0.33799999999999997,0.15,243.26,1.6
1166458260,0.33399999999999996,0.122,243.69,1.4
1166458320,0.314,0.11199999999999999,242.93,1.4
1166458380,0.332,0.11599999999999999,242.77,1.4
1166458440,0.314,0.11199999999999999,242.92,1.4
1166458500,0.332,0.11599999999999999,242.65,1.4
1166458560,0.29600000000000004,0.084,242.73,1.4
1166458620,0.26,0.0,243.46,1.2
1166458680,0.242,0.0,244.63,1.0
1166458740,0.262,0.0,244.58,1.2
1166458800,0.244,0.0,245.23,1.0
1166458860,0.262,0.0,244.98,1.2
1166458920,0.254,0.0,244.45,1.2
1166458980,0.25,0.0,244.28,1.0
1166459040,0.26,0.0,243.93,1.2
1166459100,0.24,0.0,243.21,1.0
1166459160,0.33399999999999996,0.07,243.56,1.6
1166459220,0.35200000000000004,0.126,243.14,1.6
1166459280,0.366,0.13,243.1,1.6
1166459340,0.34600000000000003,0.126,243.46,1.6
1166459400,0.36200000000000004,0.132,243.61,1.6
1166459460,0.344,0.132,244.29,1.6
1166459520,0.9840000000000001,0.124,242.85,4.6
1166459580,1.446,0.10800000000000001,241.12,6.0
1166459640,1.454,0.114,241.4,6.0
1166459700,1.422,0.11,241.4,5.8
1166459760,1.4280000000000002,0.11199999999999999,240.88,5.8
1166459820,1.41,0.11,241.26,5.8
1166459880,1.426,0.114,241.27,5.8
1166459940,1.3980000000000001,0.106,240.68,5.8
1166460000,1.3459999999999999,0.0,240.51,5.6
1166460060,1.306,0.0,240.74,5.4
1166460120,1.382,0.0,240.49,5.8
1166460180,1.38,0.076,240.64,5.6
1166460240,1.396,0.08,240.48,5.8
1166460300,1.376,0.07400000000000001,240.39,5.6
1166460360,1.4040000000000001,0.084,241.39,5.8
1166460420,1.3840000000000001,0.078,241.5,5.6
1166460480,1.4080000000000001,0.086,241.98,5.8
1166460540,1.466,0.114,241.39,6.0
1166460600,1.5919999999999999,0.14400000000000002,241.63,6.6
1166460660,1.5319999999999998,0.064,241.58,6.2
1166460720,1.514,0.0,241.19,6.2
1166460780,1.508,0.0,240.59,6.2
1166460840,1.4880000000000002,0.0,239.13,6.2
1166460900,1.4880000000000002,0.0,238.88,6.2
1166460960,1.4780000000000002,0.0,238.3,6.2
1166461020,1.422,0.0,239.24,5.8
1166461080,1.3,0.0,240.37,5.4
1166461140,1.314,0.0,240.05,5.4
1166461200,1.2919999999999998,0.0,239.71,5.4
1166461260,1.314,0.0,240.03,5.4
1166461320,0.682,0.0,240.87,3.6
1166461380,0.256,0.0,241.39,1.2
1166461440,0.264,0.0,240.96,1.2
1166461500,0.366,0.122,240.8,1.6
1166461560,0.342,0.11599999999999999,240.53,1.6
1166461620,0.36,0.122,241.05,1.6
1166461680,0.34,0.12,241.41,1.4
1166461740,0.35600000000000004,0.124,241.39,1.6
1166461800,0.336,0.12,241.2,1.4
1166461860,0.35200000000000004,0.122,240.94,1.6
1166461920,0.33399999999999996,0.12,241.1,1.4
1166461980,0.35200000000000004,0.124,241.19,1.6
1166462040,0.33,0.11800000000000001,240.65,1.4
1166462100,0.35,0.124,241.24,1.6
1166462160,0.34,0.122,241.47,1.6
1166462220,0.34,0.124,241.88,1.6
1166462280,0.298,0.052000000000000005,242.42,1.4
1166462340,0.23800000000000002,0.0,242.83,1.0
1166462400,0.258,0.0,242.31,1.2
1166462460,0.24,0.0,242.28,1.0
1166462520,0.258,0.0,242.21,1.2
1166462580,0.27399999999999997,0.0,241.64,1.4
1166462640,0.33399999999999996,0.096,241.2,1.4
1166462700,0.316,0.092,241.67,1.4
1166462760,0.33399999999999996,0.096,241.73,1.4
1166462820,0.318,0.094,242.49,1.4
1166462880,0.33399999999999996,0.098,242.19,1.4
1166462940,0.314,0.096,242.57,1.4
1166463000,0.332,0.1,242.32,1.4
1166463060,0.312,0.096,242.53,1.4
1166463120,0.278,0.0,242.02,1.2
1166463180,0.24,0.0,242.14,1.0
1166463240,0.258,0.0,242.38,1.2
1166463300,0.24,0.0,242.67,1.0
1166463360,0.26,0.0,242.67,1.2
1166463420,0.24,0.0,242.42,1.0
1166463480,0.258,0.0,241.68,1.2
1166463540,0.23800000000000002,0.0,241.87,1.0
1166463600,0.258,0.0,242.2,1.2
1166463660,0.23800000000000002,0.0,242.03,1.0
1166463720,0.258,0.0,241.94,1.2
1166463780,0.33,0.084,242.27,1.6
1166463840,0.37,0.13,242.66,1.6
1166463900,0.34600000000000003,0.126,242.69,1.6
1166463960,0.364,0.13,242.71,1.6
1166464020,0.35600000000000004,0.128,242.72,1.6
1166464080,0.34600000000000003,0.124,242.17,1.6
1166464140,0.358,0.128,242.11,1.6
1166464200,0.33799999999999997,0.124,242.16,1.4
1166464260,0.354,0.128,241.98,1.6
1166464320,0.336,0.124,242.16,1.4
1166464380,0.35200000000000004,0.128,242.03,1.6
1166464440,0.33399999999999996,0.122,241.92,1.4
1166464500,0.366,0.132,241.82,1.8
1166464560,0.392,0.20199999999999999,241.09,1.8
1166464620,0.342,0.11599999999999999,241.77,1.6
1166464680,0.322,0.11,241.79,1.4
1166464740,0.344,0.11800000000000001,242.23,1.6
1166464800,0.326,0.114,242.53,1.4
1166464860,0.34600000000000003,0.122,243.44,1.6
1166464920,0.32799999999999996,0.124,245.11,1.4
1166464980,0.34600000000000003,0.128,244.69,1.6
1166465040,0.32799999999999996,0.124,244.73,1.4
1166465100,0.38799999999999996,0.162,244.43,1.8
1166465160,0.4,0.23,244.51,1.8
1166465220,0.418,0.23,243.75,2.0
1166465280,0.4,0.226,243.89,1.8
1166465340,0.418,0.23399999999999999,244.21,2.0
1166465400,0.396,0.226,243.95,1.8
1166465460,0.41200000000000003,0.23199999999999998,244.07,2.0
1166465520,0.392,0.23199999999999998,245.08,1.8
1166465580,0.41,0.23800000000000002,245.15,2.0
1166465640,0.324,0.132,245.26,1.4
1166465700,0.33799999999999997,0.13,245.07,1.6
1166465760,0.322,0.126,245.34,1.4
1166465820,0.336,0.13,245.57,1.4
1166465880,0.336,0.132,245.87,1.6
1166465940,0.322,0.128,246.02,1.4
1166466000,0.33399999999999996,0.126,246.29,1.4
1166466060,0.276,0.0,246.15,1.2
1166466120,0.37799999999999995,0.14800000000000002,246.38,1.6
1166466180,0.35600000000000004,0.14400000000000002,246.76,1.6
1166466240,0.37200000000000005,0.152,247.01,1.6
1166466300,0.35200000000000004,0.146,247.18,1.6
1166466360,0.37,0.154,247.29,1.6
1166466420,0.35,0.15,247.71,1.6
1166466480,0.368,0.154,247.46,1.6
1166466540,0.34600000000000003,0.14800000000000002,247.29,1.6
1166466600,0.364,0.152,246.92,1.6
1166466660,0.344,0.146,246.99,1.6
1166466720,0.36,0.146,245.78,1.6
1166466780,0.34,0.14,245.59,1.6
1166466840,0.36,0.146,245.97,1.6
1166466900,0.256,0.0,246.01,1.2
1166466960,0.266,0.0,245.6,1.2
1166467020,0.24600000000000002,0.0,245.82,1.0
1166467080,0.268,0.0,246.59,1.2
1166467140,0.25,0.0,247.04,1.0
1166467200,0.266,0.0,246.51,1.2
1166467260,0.248,0.0,246.85,1.0
1166467320,0.268,0.0,246.85,1.2
1166467380,0.248,0.0,246.45,1.0
1166467440,0.266,0.0,246.56,1.2
1166467500,0.248,0.0,246.56,1.0
1166467560,0.266,0.0,246.42,1.2
1166467620,0.27399999999999997,0.0,246.22,1.4
1166467680,0.336,0.114,246.19,1.4
1166467740,0.342,0.11199999999999999,245.68,1.6
1166467800,0.324,0.10800000000000001,245.87,1.4
1166467860,0.342,0.11199999999999999,245.59,1.6
1166467920,0.322,0.106,245.69,1.4
1166467980,0.342,0.11599999999999999,246.52,1.6
1166468040,0.322,0.11,246.65,1.4
1166468100,0.33799999999999997,0.114,245.87,1.4
1166468160,0.266,0.0,245.84,1.2
1166468220,0.264,0.0,245.65,1.2
1166468280,0.24600000000000002,0.0,245.31,1.0
1166468340,0.264,0.0,244.99,1.2
1166468400,0.32799999999999996,0.086,245.68,1.6
1166468460,0.37799999999999995,0.146,246.11,1.6
1166468520,0.354,0.14400000000000002,246.55,1.6
1166468580,0.37200000000000005,0.15,246.76,1.6
1166468640,0.35,0.142,246.25,1.6
1166468700,0.37,0.15,246.77,1.6
1166468760,0.348,0.14400000000000002,246.65,1.6
1166468820,0.364,0.146,245.84,1.6
1166468880,0.34600000000000003,0.14,245.91,1.6
1166468940,0.36200000000000004,0.146,245.89,1.6
1166469000,0.342,0.138,245.29,1.6
1166469060,0.36,0.14400000000000002,245.67,1.6
1166469120,0.33799999999999997,0.134,244.6,1.4
1166469180,0.312,0.07400000000000001,244.54,1.4
1166469240,0.244,0.0,244.99,1.0
1166469300,0.262,0.0,244.96,1.2
1166469360,0.242,0.0,244.17,1.0
1166469420,0.26,0.0,243.85,1.2
1166469480,0.252,0.0,244.28,1.2
1166469540,0.252,0.0,244.67,1.0
1166469600,0.264,0.0,245.82,1.2
1166469660,0.24600000000000002,0.0,246.02,1.0
1166469720,0.266,0.0,245.11,1.2
1166469780,0.248,0.0,245.31,1.0
1166469840,0.268,0.0,245.64,1.2
1166469900,0.24600000000000002,0.0,245.34,1.0
1166469960,0.264,0.0,244.85,1.2
1166470020,0.244,0.0,244.59,1.0
1166470080,0.258,0.0,242.13,1.2
1166470140,0.242,0.0,242.98,1.0
1166470200,0.29,0.0,242.82,1.4
1166470260,0.318,0.096,243.12,1.4
1166470320,0.336,0.102,243.16,1.4
1166470380,0.318,0.098,243.43,1.4
1166470440,0.33799999999999997,0.10400000000000001,243.65,1.4
1166470500,0.318,0.098,243.77,1.4
1166470560,0.33399999999999996,0.10400000000000001,243.73,1.4
1166470620,0.312,0.096,242.93,1.4
1166470680,0.322,0.08800000000000001,242.78,1.4
1166470740,0.348,0.106,242.82,1.6
1166470800,0.368,0.13,242.9,1.6
1166470860,0.34600000000000003,0.126,243.07,1.6
1166470920,0.364,0.134,243.54,1.6
1166470980,0.344,0.13,243.83,1.6
1166471040,0.36200000000000004,0.134,243.65,1.6
1166471100,0.342,0.13,243.75,1.6
1166471160,0.36,0.138,244.48,1.6
1166471220,0.34,0.132,244.4,1.4
1166471280,0.36,0.136,244.17,1.6
1166471340,0.354,0.136,244.57,1.6
1166471400,0.348,0.138,245.4,1.6
1166471460,0.358,0.14,244.69,1.6
1166471520,0.264,0.0,244.98,1.2
1166471580,0.264,0.0,245.16,1.2
1166471640,0.242,0.0,243.76,1.0
1166471700,0.262,0.0,243.54,1.2
1166471760,0.242,0.0,242.92,1.0
1166471820,0.26,0.0,243.0,1.2
1166471880,0.242,0.0,243.27,1.0
1166471940,0.26,0.0,243.28,1.2
1166472000,0.244,0.0,244.01,1.0
1166472060,0.264,0.0,244.8,1.2
1166472120,0.244,0.0,244.18,1.0
1166472180,0.262,0.0,243.65,1.2
1166472240,0.244,0.0,243.99,1.0
1166472300,0.264,0.0,244.15,1.2
1166472360,0.244,0.0,244.14,1.0
1166472420,0.27,0.0,244.79,1.2
1166472480,0.342,0.126,245.22,1.6
1166472540,0.35,0.128,244.84,1.6
1166472600,0.33,0.124,245.25,1.4
1166472660,0.35,0.126,244.74,1.6
1166472720,0.32799999999999996,0.11800000000000001,243.79,1.4
1166472780,0.34600000000000003,0.122,243.54,1.6
1166472840,0.414,0.214,243.29,2.0
1166472900,0.42,0.228,243.2,2.0
1166472960,0.402,0.222,243.38,1.8
1166473020,0.45,0.248,243.62,2.2
1166473080,0.516,0.36200000000000004,243.62,2.6
1166473140,0.524,0.37200000000000005,244.39,2.6
1166473200,0.52,0.37,244.12,2.6
1166473260,0.5,0.36200000000000004,243.68,2.4
1166473320,0.45,0.268,243.02,2.2
1166473380,0.42200000000000004,0.254,243.48,2.0
1166473440,0.43799999999999994,0.26,243.46,2.0
1166473500,0.41600000000000004,0.252,243.31,2.0
1166473560,0.43200000000000005,0.256,242.98,2.0
1166473620,0.414,0.254,243.64,2.0
1166473680,0.43,0.258,243.21,2.0
1166473740,0.408,0.25,242.83,2.0
1166473800,0.40399999999999997,0.222,243.6,2.0
1166473860,0.316,0.11599999999999999,243.47,1.4
1166473920,0.29,0.0,243.51,1.2
1166473980,0.248,0.0,243.58,1.0
1166474040,0.266,0.0,244.1,1.2
1166474100,0.242,0.0,244.1,1.0
1166474160,0.262,0.0,244.68,1.2
1166474220,0.24,0.0,243.44,1.0
1166474280,0.26,0.0,243.92,1.2
1166474340,0.242,0.0,244.34,1.0
1166474400,0.26,0.0,244.07,1.2
1166474460,0.242,0.0,244.71,1.0
1166474520,0.262,0.0,244.86,1.2
1166474580,0.242,0.0,244.99,1.0
1166474640,0.262,0.0,244.96,1.2
1166474700,0.244,0.0,245.22,1.0
1166474760,0.262,0.0,244.54,1.2
1166474820,0.24600000000000002,0.0,245.25,1.0
1166474880,0.27,0.0,245.16,1.2
1166474940,0.26,0.0,245.24,1.2
1166475000,0.26,0.0,244.62,1.2
1166475060,0.268,0.0,244.54,1.2
1166475120,0.25,0.0,244.72,1.0
1166475180,0.264,0.0,245.29,1.2
1166475240,0.244,0.0,245.97,1.0
1166475300,0.262,0.0,245.63,1.2
1166475360,0.29,0.0,245.71,1.4
1166475420,0.41200000000000003,0.17,244.57,2.0
1166475480,0.42200000000000004,0.23199999999999998,243.15,2.0
1166475540,0.44,0.23399999999999999,242.93,2.0
1166475600,0.42,0.23,242.89,2.0
1166475660,0.43799999999999994,0.23600000000000002,243.15,2.0
1166475720,0.418,0.23199999999999998,243.35,2.0
1166475780,0.43799999999999994,0.23199999999999998,242.15,2.0
1166475840,0.42,0.23399999999999999,243.49,2.0
1166475900,0.41600000000000004,0.20800000000000002,242.66,2.0
1166475960,0.342,0.124,242.63,1.6
1166476020,0.36200000000000004,0.132,242.93,1.6
1166476080,0.342,0.128,243.45,1.6
1166476140,0.316,0.068,242.93,1.4
1166476200,0.24,0.0,243.2,1.0
1166476260,0.258,0.0,242.83,1.2
1166476320,0.24,0.0,242.82,1.0
1166476380,0.258,0.0,243.17,1.2
1166476440,0.24,0.0,243.5,1.0
1166476500,0.26,0.0,243.49,1.2
1166476560,0.242,0.0,244.06,1.0
1166476620,0.264,0.0,243.68,1.2
1166476680,0.24600000000000002,0.0,242.89,1.0
1166476740,0.266,0.0,242.95,1.2
1166476800,0.256,0.0,241.93,1.2
1166476860,0.252,0.0,241.91,1.0
1166476920,0.264,0.0,242.36,1.2
1166476980,0.24600000000000002,0.0,242.79,1.0
1166477040,0.266,0.0,243.29,1.2
1166477100,0.244,0.0,243.59,1.0
1166477160,0.258,0.0,243.84,1.2
1166477220,0.24,0.0,243.82,1.0
1166477280,0.256,0.0,242.35,1.2
1166477340,0.23600000000000002,0.0,241.47,1.0
1166477400,0.256,0.0,241.51,1.2
1166477460,0.23800000000000002,0.0,242.43,1.0
1166477520,0.26,0.0,242.31,1.2
1166477580,0.244,0.0,242.17,1.0
1166477640,0.264,0.0,242.35,1.2
1166477700,0.316,0.057999999999999996,241.91,1.4
1166477760,0.374,0.13,242.52,1.6
1166477820,0.35,0.122,242.1,1.6
1166477880,0.368,0.13,242.76,1.6
1166477940,0.34,0.122,242.3,1.4
1166478000,0.35600000000000004,0.126,242.08,1.6
1166478060,0.336,0.122,242.1,1.4
1166478120,0.42200000000000004,0.196,242.03,2.0
1166478180,0.408,0.226,241.8,2.0
1166478240,0.426,0.228,241.35,2.0
1166478300,0.408,0.226,241.9,2.0
1166478360,0.424,0.23199999999999998,241.93,2.0
1166478420,0.406,0.22399999999999998,241.39,2.0
1166478480,0.358,0.13,241.69,1.6
1166478540,0.316,0.094,242.56,1.4
1166478600,0.308,0.062,243.32,1.4
1166478660,0.264,0.0,246.05,1.2
1166478720,0.248,0.0,247.65,1.0
1166478780,0.264,0.0,247.11,1.2
1166478840,0.242,0.0,246.29,1.0
1166478900,0.26,0.0,245.53,1.2
1166478960,0.24,0.0,245.01,1.0
1166479020,0.26,0.0,244.75,1.2
1166479080,0.24,0.0,244.26,1.0
1166479140,0.26,0.0,243.82,1.2
1166479200,0.244,0.0,243.34,1.0
1166479260,0.264,0.0,243.28,1.2
1166479320,0.24600000000000002,0.0,243.78,1.0
1166479380,0.264,0.0,243.97,1.2
1166479440,0.244,0.0,243.81,1.0
1166479500,0.262,0.0,243.26,1.2
1166479560,0.244,0.0,243.59,1.0
1166479620,0.264,0.0,243.96,1.2
1166479680,0.244,0.0,243.78,1.0
1166479740,0.262,0.0,243.02,1.2
1166479800,0.242,0.0,242.61,1.0
1166479860,0.262,0.0,242.79,1.2
1166479920,0.244,0.0,243.21,1.0
1166479980,0.262,0.0,243.24,1.2
1166480040,0.37,0.13,243.39,1.6
1166480100,0.37200000000000005,0.132,243.31,1.6
1166480160,0.348,0.126,242.78,1.6
