timestamp_0,timestamp_1,timestamp_2,timestamp_3,timestamp_4,timestamp_5,timestamp_6,timestamp_7,timestamp_8,timestamp_9,timestamp_10,PM2.5,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,PM10
13631979,13631973,13631979,13631971,13631974,13631972,13631953,13631951,13631972,13631976,13631969,60.0,10.0,65.0,1399.0,77.0,1.3,1023.9,-4.6,0.0,1.5,66.0
13632005,13632006,13632010,13632005,13632010,13632033,13632026,13632010,13632029,13632027,13632008,65.0,11.0,60.0,1200.0,77.0,-0.1,1023.8,-4.7,0.0,0.5,53.0
13632063,13632053,13632036,13632043,13632055,13632047,13632052,13632053,13632046,13632046,13632052,49.0,12.0,57.0,1200.0,77.0,-0.5,1023.9,-3.9,0.0,2.4,53.0
13632060,13632104,13632075,13632075,13632072,13632069,13632089,13632083,13632095,13632096,13632091,72.0,12.0,67.0,1500.0,77.0,-0.8,1024.3,-4.0,0.0,1.9,77.0
13632105,13632114,13632112,13632126,13632114,13632124,13632132,13632102,13632118,13632111,13632108,73.0,10.0,64.0,1600.0,77.0,-0.8,1024.3,-4.2,0.0,2.2,75.0
13632151,13632142,13632123,13632156,13632164,13632171,13632161,13632148,13632158,13632145,13632185,69.0,10.0,55.0,1399.0,77.0,-0.4,1024.6,-4.1,0.0,2.1,77.0
13632177,13632194,13632194,13632216,13632191,13632189,13632201,13632183,13632189,13632199,13632192,72.0,11.0,54.0,1500.0,77.0,0.5,1024.9,-4.2,0.0,2.3,81.0
13632227,13632222,13632230,13632220,13632214,13632231,13632222,13632228,13632238,13632228,13632200,84.0,22.0,57.0,1500.0,77.0,2.2,1024.3,-4.1,0.0,1.5,95.0
13632266,13632268,13632272,13632267,13632253,13632249,13632262,13632258,13632253,13632268,13632272,101.0,57.0,61.0,1600.0,77.0,3.9,1023.4,-3.9,0.0,1.7,117.0
13632285,13632312,13632303,13632279,13632283,13632298,13632304,13632289,13632285,13632282,13632285,111.0,67.0,66.0,1600.0,77.0,5.5,1022.3,-3.6,0.0,1.2,112.0
13632350,13632328,13632327,13632309,13632339,13632325,13632322,13632341,13632327,13632367,13632344,97.0,61.0,77.0,1700.0,77.0,7.2,1021.3,-3.7,0.0,3.4,125.0
13632378,13632386,13632370,13632383,13632375,13632369,13632371,13632365,13632350,13632371,13632366,104.0,65.0,78.0,1399.0,77.0,8.7,1020.0,-3.8,0.0,3.3,117.0
13632421,13632415,13632410,13632412,13632413,13632407,13632398,13632393,13632412,13632421,13632409,108.0,111.0,60.0,900.0,74.0,9.9,1019.4,-4.5,0.0,3.8,115.0
13632456,13632439,13632455,13632442,13632452,13632440,13632442,13632430,13632439,13632438,13632440,105.0,116.0,56.0,1000.0,74.0,9.3,1018.7,-4.3,0.0,3.2,112.0
13632494,13632492,13632494,13632481,13632477,13632480,13632464,13632474,13632484,13632501,13632458,105.0,112.0,60.0,1000.0,64.0,8.6,1018.1,-3.9,0.0,3.1,115.0
13632523,13632515,13632515,13632525,13632494,13632514,13632527,13632521,13632505,13632524,13632504,106.0,113.0,66.0,1000.0,52.0,7.6,1018.3,-3.6,0.0,3.5,126.0
13632545,13632548,13632558,13632553,13632549,13632540,13632540,13632543,13632552,13632547,13632548,115.0,99.0,74.0,1100.0,52.0,6.8,1018.4,-2.9,0.0,1.6,136.0
13632579,13632590,13632588,13632556,13632572,13632594,13632577,13632593,13632570,13632565,13632595,119.0,74.0,78.0,1100.0,52.0,6.2,1018.4,-2.7,0.0,1.3,137.0
13632635,13632631,13632610,13632628,13632635,13632634,13632622,13632612,13632621,13632627,13632619,115.0,74.0,97.0,1200.0,52.0,5.9,1018.3,-2.0,0.0,1.3,118.0
13632642,13632665,13632664,13632678,13632669,13632652,13632672,13632657,13632646,13632660,13632668,119.0,61.0,102.0,1399.0,52.0,3.5,1018.4,-1.9,0.0,0.6,130.0
13632688,13632699,13632696,13632688,13632705,13632699,13632687,13632702,13632691,13632697,13632701,140.0,54.0,100.0,1600.0,52.0,1.4,1018.2,-1.8,0.0,0.0,158.0
13632723,13632725,13632721,13632736,13632728,13632718,13632741,13632743,13632738,13632741,13632723,162.0,54.0,97.0,1700.0,52.0,1.6,1017.7,-1.8,0.0,1.1,179.0
13632771,13632760,13632769,13632761,13632780,13632770,13632776,13632792,13632754,13632780,13632770,165.0,46.0,91.0,1700.0,52.0,2.3,1017.8,-2.2,0.0,1.2,176.0
13632813,13632810,13632794,13632808,13632803,13632805,13632787,13632790,13632812,13632806,13632794,180.0,42.0,80.0,2700.0,52.0,2.4,1017.4,-2.5,0.0,1.8,211.0
13632854,13632838,13632822,13632866,13632838,13632829,13632838,13632852,13632863,13632845,13632844,183.0,44.0,85.0,2700.0,52.0,2.0,1016.6,-2.9,0.0,1.1,218.0
13632875,13632903,13632881,13632891,13632863,13632882,13632874,13632876,13632869,13632874,13632879,182.0,42.0,87.0,2500.0,52.0,1.5,1016.3,-2.8,0.0,1.6,200.0
13632930,13632894,13632921,13632937,13632915,13632942,13632920,13632908,13632916,13632905,13632907,173.0,36.0,82.0,2399.0,52.0,1.0,1016.2,-2.6,0.0,0.8,189.0
13632936,13632936,13632954,13632943,13632953,13632934,13632949,13632932,13632930,13632930,13632945,166.0,33.0,80.0,2200.0,52.0,0.7,1016.1,-2.5,0.0,1.2,177.0
13632984,13632982,13632994,13632985,13632995,13632995,13632972,13632982,13632992,13632993,13632978,163.0,37.0,79.0,2100.0,52.0,0.6,1016.0,-2.5,0.0,1.2,170.0
13633019,13633008,13633023,13633014,13633005,13633043,13633002,13633014,13633028,13633032,13633019,137.0,43.0,75.0,1899.0,52.0,2.4,1016.3,-2.3,0.0,1.0,156.0
13633044,13633056,13633048,13633053,13633042,13633048,13633056,13633066,13633050,13633061,13633051,164.0,71.0,70.0,2100.0,52.0,4.2,1016.5,-2.2,0.0,1.4,174.0
13633111,13633105,13633098,13633094,13633092,13633086,13633079,13633083,13633091,13633104,13633078,172.0,117.0,75.0,2200.0,52.0,6.4,1015.9,-2.5,0.0,1.4,185.0
13633118,13633132,13633110,13633113,13633130,13633138,13633125,13633122,13633130,13633150,13633110,173.0,118.0,75.0,2000.0,4.0,8.1,1015.1,-2.0,0.0,1.6,186.0
13633157,13633154,13633144,13633166,13633179,13633168,13633175,13633168,13633164,13633164,13633155,3.0,130.0,76.0,1600.0,15.0,9.0,1014.2,-2.0,0.0,1.4,3.0
13633197,13633203,13633210,13633186,13633199,13633190,13633190,13633223,13633193,13633207,13633190,110.0,125.0,91.0,1700.0,17.0,10.3,1013.2,-2.1,0.0,1.6,331.0
13633233,13633250,13633228,13633222,13633233,13633239,13633236,13633235,13633230,13633244,13633248,227.0,118.0,96.0,1700.0,52.0,12.0,1011.9,-1.2,0.0,1.5,261.0
13633282,13633286,13633264,13633280,13633282,13633257,13633287,13633279,13633268,13633278,13633267,236.0,107.0,112.0,1899.0,52.0,12.2,1011.4,-0.7,0.0,2.7,279.0
13633318,13633320,13633325,13633301,13633316,13633306,13633289,13633303,13633299,13633316,13633313,256.0,102.0,147.0,2299.0,52.0,12.3,1010.9,-0.3,0.0,2.0,305.0
13633337,13633323,13633343,13633343,13633342,13633316,13633330,13633330,13633331,13633329,13633364,287.0,100.0,150.0,2100.0,43.0,11.5,1010.9,0.3,0.0,3.4,343.0
13633371,13633373,13633380,13633388,13633391,13633391,13633379,13633386,13633378,13633389,13633377,278.0,91.0,113.0,1700.0,42.0,10.6,1011.6,0.9,0.0,1.8,320.0
13633408,13633401,13633415,13633405,13633418,13633416,13633408,13633411,13633404,13633419,13633408,269.0,79.0,96.0,1700.0,44.0,9.1,1012.2,1.5,0.0,1.0,319.0
13633455,13633470,13633447,13633456,13633472,13633441,13633448,13633473,13633463,13633448,13633472,286.0,68.0,104.0,1800.0,44.0,7.0,1012.5,1.3,0.0,1.1,324.0
13633482,13633472,13633494,13633495,13633478,13633476,13633486,13633477,13633480,13633492,13633489,304.0,64.0,126.0,2000.0,44.0,6.3,1013.8,1.4,0.0,0.0,343.0
13633502,13633521,13633511,13633525,13633517,13633519,13633532,13633530,13633537,13633529,13633515,312.0,61.0,132.0,2100.0,44.0,7.1,1014.4,0.7,0.0,0.8,348.0
13633563,13633558,13633554,13633545,13633562,13633569,13633556,13633572,13633562,13633560,13633567,316.0,63.0,126.0,2500.0,44.0,7.3,1015.3,0.9,0.0,1.0,367.0
13633612,13633601,13633598,13633570,13633582,13633598,13633575,13633609,13633605,13633604,13633602,353.0,77.0,138.0,3200.0,44.0,7.3,1015.5,0.7,0.0,1.5,430.0
13633637,13633638,13633615,13633623,13633627,13633631,13633622,13633644,13633657,13633645,13633625,355.0,63.0,118.0,3299.0,44.0,6.5,1015.6,0.6,0.0,1.1,411.0
13633672,13633678,13633663,13633682,13633658,13633672,13633691,13633662,13633670,13633671,13633664,328.0,49.0,111.0,2700.0,44.0,5.9,1015.9,0.2,0.0,1.7,357.0
13633707,13633710,13633700,13633706,13633711,13633699,13633699,13633697,13633722,13633694,13633707,308.0,49.0,113.0,2399.0,44.0,5.9,1016.5,0.2,0.0,1.5,330.0
13633778,13633778,13633783,13633778,13633769,13633762,13633795,13633767,13633782,13633800,13633774,314.0,51.0,108.0,2000.0,44.0,3.9,1018.0,0.6,0.0,1.3,316.0
13633816,13633814,13633819,13633814,13633825,13633821,13633826,13633807,13633813,13633810,13633807,276.0,47.0,91.0,1800.0,44.0,5.3,1018.7,0.3,0.0,1.6,300.0
13633871,13633853,13633856,13633843,13633848,13633859,13633854,13633840,13633848,13633851,13633852,276.0,50.0,87.0,1800.0,44.0,4.8,1019.3,0.4,0.0,1.3,293.0
13633861,13633882,13633890,13633883,13633879,13633895,13633868,13633887,13633886,13633882,13633875,275.0,38.0,84.0,2100.0,44.0,6.0,1020.1,0.5,0.0,0.2,297.0
13633926,13633911,13633916,13633909,13633909,13633920,13633928,13633902,13633935,13633911,13633929,278.0,44.0,82.0,2200.0,44.0,8.4,1020.7,1.3,0.0,1.1,294.0
13633957,13633951,13633956,13633935,13633985,13633947,13633940,13633957,13633950,13633961,13633956,272.0,112.0,87.0,2100.0,44.0,10.7,1020.9,0.7,0.0,1.3,289.0
13634005,13633985,13633982,13634005,13633978,13633998,13633980,13633984,13633994,13633991,13633987,264.0,138.0,90.0,1899.0,44.0,12.6,1020.2,0.0,0.0,2.8,273.0
13634022,13634031,13634033,13634024,13634020,13634024,13634036,13634044,13634030,13634031,13634019,270.0,109.0,88.0,1800.0,44.0,13.5,1019.9,-0.2,0.0,1.8,243.0
13634071,13634052,13634072,13634061,13634067,13634068,13634061,13634066,13634061,13634050,13634063,227.0,88.0,84.0,1899.0,54.0,14.0,1018.5,-0.9,0.0,2.2,207.0
13634109,13634098,13634107,13634113,13634107,13634101,13634096,13634105,13634097,13634098,13634092,183.0,86.0,70.0,1899.0,80.0,14.1,1017.5,-0.4,0.0,2.5,189.0
13634148,13634145,13634145,13634142,13634146,13634132,13634145,13634124,13634133,13634138,13634147,166.0,76.0,61.0,1700.0,92.0,14.5,1016.6,0.3,0.0,2.1,169.0
13634183,13634167,13634171,13634163,13634176,13634169,13634160,13634165,13634164,13634169,13634157,150.0,71.0,62.0,1700.0,94.0,13.6,1015.6,1.2,0.0,2.0,167.0
13634214,13634216,13634212,13634195,13634222,13634216,13634210,13634216,13634200,13634213,13634225,165.0,80.0,78.0,2299.0,94.0,12.9,1015.1,1.5,0.0,1.9,212.0
13634246,13634225,13634255,13634237,13634242,13634273,13634236,13634251,13634239,13634261,13634237,185.0,85.0,81.0,2700.0,94.0,12.4,1014.8,1.7,0.0,2.1,204.0
13634266,13634271,13634287,13634287,13634283,13634280,13634296,13634279,13634282,13634294,13634281,216.0,83.0,90.0,2899.0,94.0,12.0,1014.2,2.2,0.0,2.4,217.0
13634303,13634323,13634319,13634320,13634324,13634324,13634305,13634327,13634318,13634323,13634319,188.0,75.0,101.0,2600.0,94.0,10.8,1014.7,2.6,0.0,1.2,217.0
13634350,13634354,13634353,13634352,13634343,13634338,13634354,13634360,13634357,13634344,13634362,197.0,61.0,85.0,2200.0,94.0,10.0,1014.6,2.1,0.0,1.6,223.0
13634388,13634405,13634398,13634389,13634369,13634395,13634381,13634397,13634379,13634377,13634378,228.0,56.0,90.0,2100.0,94.0,9.2,1014.1,1.8,0.0,2.7,242.0
13634428,13634427,13634426,13634433,13634426,13634435,13634418,13634424,13634430,13634450,13634423,242.0,59.0,108.0,2100.0,94.0,8.3,1013.4,2.1,0.0,1.8,204.0
13634453,13634449,13634450,13634456,13634462,13634460,13634458,13634478,13634469,13634460,13634467,210.0,58.0,92.0,1800.0,94.0,7.8,1012.6,2.0,0.0,1.5,204.0
13634494,13634507,13634496,13634508,13634499,13634517,13634486,13634498,13634476,13634475,13634507,166.0,50.0,86.0,1500.0,94.0,7.2,1012.2,2.1,0.0,1.5,192.0
13634530,13634532,13634527,13634534,13634529,13634520,13634530,13634538,13634532,13634541,13634530,162.0,48.0,90.0,1700.0,94.0,6.5,1011.2,1.8,0.0,1.3,194.0
13634581,13634572,13634566,13634561,13634567,13634565,13634583,13634567,13634563,13634570,13634552,176.0,45.0,95.0,2100.0,94.0,5.6,1009.8,2.2,0.0,1.0,211.0
13634575,13634582,13634597,13634588,13634605,13634595,13634607,13634604,13634586,13634612,13634599,217.0,43.0,98.0,2500.0,94.0,6.8,1008.8,2.3,0.0,1.4,219.0
13634641,13634639,13634632,13634645,13634630,13634622,13634630,13634647,13634637,13634638,13634652,183.0,46.0,86.0,2299.0,94.0,5.9,1007.9,2.2,0.0,0.6,195.0
13634670,13634684,13634680,13634664,13634666,13634692,13634668,13634681,13634663,13634674,13634683,180.0,50.0,71.0,2000.0,94.0,5.3,1007.5,2.5,0.0,0.7,188.0
13634724,13634712,13634709,13634717,13634709,13634715,13634696,13634699,13634699,13634714,13634725,184.0,44.0,85.0,2200.0,94.0,4.2,1006.0,1.9,0.0,0.6,223.0
13634736,13634739,13634752,13634753,13634765,13634744,13634753,13634736,13634762,13634736,13634747,206.0,40.0,83.0,2200.0,94.0,5.6,1005.8,2.1,0.0,0.6,210.0
13634794,13634765,13634783,13634776,13634786,13634776,13634783,13634788,13634780,13634789,13634772,206.0,39.0,80.0,2700.0,94.0,7.6,1005.3,2.1,0.0,0.6,237.0
13634832,13634805,13634807,13634810,13634823,13634826,13634829,13634811,13634815,13634829,13634828,257.0,84.0,92.0,2899.0,94.0,9.3,1004.7,2.4,0.0,0.7,259.0
13634836,13634848,13634863,13634845,13634859,13634856,13634864,13634855,13634859,13634848,13634841,267.0,119.0,104.0,3100.0,94.0,10.6,1003.6,2.7,0.0,0.8,283.0
13634894,13634898,13634874,13634904,13634884,13634897,13634894,13634900,13634879,13634885,13634876,293.0,124.0,126.0,3399.0,94.0,12.9,1001.9,3.0,0.0,1.4,321.0
13634920,13634934,13634923,13634934,13634910,13634926,13634932,13634937,13634924,13634930,13634922,322.0,126.0,146.0,3000.0,94.0,14.4,1000.1,2.9,0.0,1.2,326.0
13634975,13634967,13634963,13634955,13634949,13634954,13634951,13634959,13634950,13634970,13634961,294.0,120.0,142.0,2799.0,94.0,15.1,998.7,3.2,0.0,2.1,347.0
13634988,13635005,13635006,13634995,13634992,13635004,13635010,13635009,13635021,13635009,13635006,332.0,116.0,124.0,2700.0,94.0,15.9,997.5,3.7,0.0,1.5,372.0
13635039,13635044,13635036,13635039,13635052,13635030,13635029,13635039,13635031,13635040,13635031,352.0,113.0,116.0,2600.0,102.0,15.5,996.6,3.9,0.0,1.8,392.0
13635064,13635075,13635072,13635067,13635063,13635063,13635063,13635069,13635070,13635072,13635059,362.0,94.0,106.0,2299.0,105.0,15.3,996.2,4.0,0.0,0.9,383.0
13635124,13635109,13635115,13635111,13635120,13635109,13635120,13635110,13635098,13635110,13635100,356.0,92.0,98.0,2200.0,107.0,14.1,996.1,4.9,0.0,0.9,369.0
13635132,13635138,13635169,13635144,13635127,13635145,13635141,13635141,13635138,13635157,13635152,344.0,80.0,105.0,2200.0,107.0,12.0,996.1,4.5,0.0,0.9,367.0
13635182,13635183,13635197,13635182,13635180,13635173,13635174,13635191,13635179,13635179,13635171,357.0,64.0,136.0,2500.0,58.0,9.3,996.1,4.7,0.0,0.0,395.0
13635217,13635219,13635236,13635196,13635207,13635214,13635198,13635212,13635213,13635228,13635204,364.0,50.0,166.0,2799.0,107.0,11.5,996.3,4.7,0.0,1.7,390.0
13635246,13635260,13635253,13635239,13635239,13635241,13635269,13635261,13635231,13635263,13635257,392.0,61.0,167.0,2899.0,107.0,10.9,996.2,3.9,0.0,1.9,442.0
13635288,13635288,13635288,13635287,13635290,13635299,13635275,13635278,13635293,13635287,13635269,423.0,64.0,174.0,3299.0,107.0,10.0,995.9,4.1,0.0,1.5,462.0
13635326,13635338,13635317,13635336,13635319,13635342,13635327,13635330,13635323,13635328,13635320,434.0,56.0,157.0,3500.0,107.0,8.7,996.0,3.7,0.0,1.9,455.0
13635345,13635364,13635361,13635348,13635350,13635354,13635353,13635369,13635338,13635360,13635354,450.0,48.0,156.0,4099.0,107.0,9.0,995.9,2.8,0.0,1.8,494.0
13635397,13635396,13635417,13635390,13635401,13635388,13635396,13635397,13635385,13635387,13635383,463.0,45.0,154.0,3799.0,107.0,8.8,996.3,-1.1,0.0,1.1,476.0
13635440,13635452,13635434,13635435,13635433,13635426,13635422,13635430,13635433,13635426,13635435,308.0,57.0,111.0,2100.0,107.0,10.9,996.2,-7.4,0.0,2.3,476.0
13635469,13635475,13635459,13635485,13635465,13635465,13635484,13635463,13635469,13635454,13635472,36.0,12.0,22.0,300.0,107.0,11.4,996.4,-10.2,0.0,4.7,122.0
13635516,13635492,13635506,13635500,13635507,13635513,13635511,13635500,13635505,13635513,13635524,30.0,14.0,19.0,400.0,107.0,10.5,997.1,-7.7,0.0,3.6,153.0
13635534,13635543,13635542,13635534,13635544,13635524,13635522,13635537,13635545,13635538,13635535,20.0,9.0,15.0,300.0,107.0,8.6,999.8,-8.0,0.0,4.4,112.0
13635582,13635581,13635581,13635573,13635564,13635581,13635580,13635588,13635586,13635556,13635554,14.0,12.0,12.0,300.0,107.0,7.0,1001.4,-9.0,0.0,3.4,185.0
13635605,13635609,13635624,13635605,13635600,13635610,13635603,13635599,13635619,13635597,13635612,13.0,17.0,15.0,400.0,107.0,6.2,1002.4,-12.4,0.0,6.5,68.0
13635641,13635662,13635642,13635651,13635662,13635644,13635645,13635662,13635650,13635648,13635648,3.0,7.0,15.0,400.0,107.0,6.5,1003.2,-16.9,0.0,4.8,6.0
13635690,13635687,13635682,13635681,13635673,13635689,13635687,13635677,13635693,13635659,13635690,3.0,4.0,16.0,400.0,107.0,8.7,1003.5,-13.7,0.0,6.2,7.0
13635713,13635724,13635707,13635717,13635719,13635712,13635710,13635718,13635721,13635710,13635724,13.0,4.0,11.0,400.0,107.0,9.4,1004.7,-17.7,0.0,3.8,6.0
13635748,13635749,13635743,13635759,13635753,13635764,13635781,13635739,13635771,13635748,13635764,6.0,6.0,47.0,400.0,107.0,10.5,1004.2,-15.9,0.0,4.4,6.0
13635800,13635811,13635798,13635811,13635793,13635811,13635790,13635790,13635788,13635786,13635787,8.0,17.0,138.0,600.0,107.0,11.7,1003.6,-15.9,0.0,2.4,6.0
13635811,13635852,13635812,13635826,13635823,13635832,13635834,13635822,13635837,13635832,13635828,12.0,9.0,10.0,400.0,107.0,11.9,1002.1,-16.7,0.0,3.2,6.0
13635857,13635872,13635867,13635865,13635873,13635843,13635855,13635866,13635858,13635880,13635879,12.0,10.0,14.0,400.0,107.0,12.0,1000.9,-16.6,0.0,1.9,6.0
13635906,13635905,13635891,13635886,13635890,13635910,13635892,13635881,13635899,13635894,13635884,14.0,10.0,16.0,400.0,107.0,11.5,1000.4,-12.1,0.0,1.7,6.0
13635943,13635926,13635950,13635923,13635930,13635939,13635946,13635918,13635931,13635932,13635940,15.0,11.0,16.0,500.0,84.0,10.7,1000.0,-12.7,0.0,3.9,6.0
13635965,13635989,13635962,13635967,13635971,13635963,13635972,13635985,13635973,13635969,13635977,3.0,10.0,40.0,500.0,65.0,9.7,1000.4,-12.9,0.0,4.4,9.0
13636019,13635992,13636004,13635995,13636007,13636011,13636016,13636033,13636005,13635992,13636015,28.0,10.0,46.0,500.0,65.0,7.2,1001.3,-2.5,0.0,4.1,71.0
13636051,13636047,13636050,13636034,13636044,13636043,13636042,13636047,13636054,13636042,13636061,78.0,45.0,62.0,1100.0,38.0,5.4,1002.9,-3.4,0.0,7.0,285.0
13636067,13636085,13636066,13636090,13636085,13636092,13636092,13636075,13636071,13636078,13636071,55.0,38.0,50.0,800.0,42.0,4.4,1003.7,-3.6,0.1,4.7,133.0
13636123,13636117,13636149,13636116,13636113,13636103,13636106,13636129,13636116,13636128,13636111,38.0,30.0,39.0,700.0,47.0,3.7,1004.0,-4.0,0.0,2.9,76.0
13636151,13636147,13636149,13636141,13636151,13636150,13636156,13636152,13636152,13636146,13636154,37.0,23.0,42.0,800.0,41.0,2.9,1004.0,-4.1,0.0,2.0,59.0
13636182,13636195,13636203,13636190,13636201,13636173,13636188,13636201,13636210,13636182,13636202,37.0,23.0,42.0,800.0,43.0,2.6,1004.9,-4.0,0.0,2.1,59.0
13636211,13636209,13636229,13636212,13636232,13636235,13636212,13636216,13636230,13636211,13636230,31.0,20.0,38.0,1000.0,34.0,2.5,1005.5,-4.5,0.0,1.9,46.0
13636272,13636273,13636271,13636266,13636266,13636252,13636247,13636270,13636265,13636242,13636246,30.0,22.0,48.0,800.0,29.0,2.0,1006.0,-4.5,0.0,2.7,46.0
13636273,13636307,13636303,13636293,13636280,13636274,13636305,13636306,13636300,13636305,13636319,31.0,23.0,52.0,800.0,27.0,1.2,1005.4,-4.5,0.0,1.7,42.0
13636570,13636575,13636580,13636618,13636584,13636597,13636576,13636580,13636585,13636606,13636582,51.0,30.0,48.0,700.0,24.0,3.0,1008.0,-2.9,0.0,1.9,66.0
13636599,13636612,13636628,13636622,13636628,13636637,13636612,13636634,13636610,13636612,13636631,59.0,19.0,41.0,700.0,24.0,3.2,1007.9,-0.3,0.0,1.4,63.0
13636660,13636644,13636649,13636640,13636633,13636647,13636655,13636659,13636663,13636648,13636649,60.0,20.0,35.0,700.0,28.0,3.5,1007.4,-0.2,0.0,2.1,63.0
13636699,13636688,13636701,13636696,13636700,13636697,13636691,13636693,13636684,13636684,13636719,45.0,28.0,39.0,700.0,29.0,4.0,1007.3,0.0,0.0,2.9,61.0
13636725,13636732,13636729,13636712,13636720,13636739,13636729,13636715,13636747,13636745,13636714,50.0,21.0,36.0,700.0,29.0,4.8,1007.4,0.0,0.0,2.3,58.0
13636765,13636779,13636777,13636782,13636755,13636768,13636753,13636754,13636784,13636767,13636763,52.0,22.0,35.0,600.0,34.0,4.4,1008.2,0.2,0.0,2.1,57.0
13636815,13636790,13636793,13636796,13636818,13636783,13636795,13636771,13636799,13636789,13636805,45.0,19.0,33.0,600.0,36.0,3.5,1009.3,1.7,0.2,1.7,49.0
13636843,13636833,13636815,13636836,13636830,13636838,13636832,13636832,13636829,13636837,13636835,38.0,14.0,37.0,600.0,29.0,2.8,1009.8,1.8,0.7,2.5,39.0
13636861,13636858,13636867,13636851,13636878,13636866,13636885,13636884,13636890,13636882,13636870,28.0,10.0,40.0,700.0,25.0,2.3,1011.4,1.6,1.4,1.8,28.0
13636922,13636922,13636901,13636919,13636908,13636895,13636898,13636904,13636907,13636907,13636916,30.0,10.0,50.0,900.0,14.0,1.7,1013.2,1.0,1.4,2.3,30.0
13636951,13636944,13636944,13636950,13636930,13636957,13636935,13636945,13636944,13636942,13636963,38.0,9.0,61.0,800.0,6.0,0.9,1013.9,0.5,1.8,1.6,24.0
13636986,13636989,13636978,13636971,13636992,13636978,13636967,13636979,13636992,13636977,13636977,39.0,9.0,67.0,1200.0,2.0,0.9,1014.9,0.5,1.5,1.5,50.0
13637007,13637014,13637006,13637019,13637013,13637018,13637013,13637010,13637024,13636997,13637021,65.0,8.0,64.0,1200.0,4.0,0.4,1015.6,0.1,1.3,1.4,81.0
13637046,13637061,13637054,13637053,13637068,13637048,13637073,13637067,13637059,13637051,13637046,65.0,9.0,64.0,900.0,5.0,-0.1,1016.4,-0.5,0.7,1.6,81.0
13637092,13637065,13637090,13637059,13637085,13637089,13637085,13637080,13637075,13637080,13637094,68.0,6.0,43.0,800.0,8.0,-0.3,1017.4,-0.6,1.0,0.0,78.0
13637128,13637129,13637130,13637117,13637131,13637146,13637136,13637111,13637133,13637123,13637130,47.0,5.0,40.0,800.0,10.0,-1.2,1018.1,-1.5,1.6,1.2,47.0
13637157,13637154,13637177,13637162,13637157,13637166,13637148,13637159,13637154,13637164,13637147,40.0,5.0,39.0,1100.0,9.0,-1.2,1018.5,-1.3,0.9,0.0,42.0
13637205,13637192,13637194,13637194,13637202,13637198,13637200,13637219,13637202,13637181,13637205,52.0,5.0,39.0,1100.0,9.0,-1.1,1018.7,-1.2,1.5,1.2,42.0
13637226,13637233,13637238,13637245,13637220,13637238,13637216,13637217,13637227,13637240,13637227,52.0,5.0,40.0,1000.0,10.0,-2.1,1019.0,-2.4,2.5,1.6,35.0
13637272,13637247,13637259,13637260,13637270,13637270,13637270,13637282,13637267,13637289,13637269,31.0,4.0,32.0,1000.0,20.0,-4.3,1019.4,-4.7,0.0,1.2,27.0
13637306,13637304,13637295,13637324,13637306,13637296,13637307,13637311,13637289,13637306,13637303,23.0,3.0,22.0,700.0,27.0,-5.7,1019.6,-6.0,0.0,0.0,6.0
13637343,13637335,13637338,13637325,13637353,13637343,13637357,13637339,13637342,13637345,13637335,27.0,3.0,32.0,1000.0,17.0,-2.3,1020.2,-2.3,0.0,0.1,6.0
13637370,13637377,13637396,13637383,13637372,13637370,13637370,13637365,13637374,13637371,13637366,39.0,9.0,61.0,1300.0,4.0,-0.1,1020.7,-1.1,0.0,1.7,51.0
13637410,13637396,13637413,13637407,13637423,13637403,13637416,13637428,13637401,13637394,13637412,42.0,24.0,72.0,1300.0,7.0,1.9,1021.0,-2.1,0.0,2.3,23.0
13637445,13637454,13637442,13637449,13637465,13637459,13637434,13637448,13637445,13637457,13637448,24.0,29.0,62.0,1200.0,17.0,2.6,1020.4,-4.0,0.0,3.0,30.0
13637480,13637492,13637465,13637487,13637496,13637493,13637502,13637478,13637471,13637471,13637490,40.0,28.0,41.0,900.0,39.0,3.1,1019.4,-3.3,0.0,1.7,9.0
13637514,13637508,13637514,13637519,13637517,13637537,13637498,13637521,13637519,13637519,13637528,27.0,19.0,27.0,600.0,57.0,3.8,1018.8,-5.2,0.0,2.4,6.0
13637543,13637535,13637563,13637553,13637565,13637576,13637534,13637560,13637563,13637558,13637555,33.0,27.0,38.0,1000.0,49.0,4.7,1017.7,-3.6,0.0,2.1,68.0
13637596,13637599,13637600,13637590,13637586,13637607,13637590,13637584,13637584,13637587,13637584,51.0,20.0,27.0,800.0,68.0,5.4,1016.6,-3.4,0.0,3.8,27.0
13637632,13637639,13637640,13637618,13637644,13637617,13637632,13637627,13637625,13637620,13637632,30.0,15.0,27.0,700.0,70.0,5.4,1015.5,-4.2,0.0,3.2,32.0
13637649,13637648,13637666,13637671,13637647,13637643,13637662,13637677,13637646,13637676,13637675,37.0,17.0,28.0,700.0,65.0,5.4,1015.1,-3.2,0.0,4.0,48.0
13637705,13637706,13637709,13637702,13637713,13637681,13637699,13637706,13637693,13637696,13637713,41.0,21.0,30.0,700.0,64.0,4.4,1014.5,-2.3,0.0,3.4,46.0
13637736,13637726,13637720,13637726,13637721,13637732,13637750,13637723,13637755,13637725,13637728,59.0,17.0,37.0,700.0,55.0,3.8,1014.2,-2.4,0.0,3.4,63.0
